PlayerId,DraftSeason,CollegePosition,ProPosition,FirstName,LastName,Hgt,Wgt,Age,Forty,Arm,Hand,Wing,Test,TestAttempt,TenYard,TwentyYard,ThreeCone,VJ,BJ,TwentyShuttle,SixtyShuttle,BP,BodyFat,LeanMass,IndyInvite
81912,2015,OG,OG,LAITH,JOHNSON,78.5,299,23.6,NULL,32.75,9.75,80.25,20,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
73176,2012,DE,OLB,KEVIN,SESSION,74.5,250,24.4,4.84,32.75,10.125,78,15,32,1.66,2.67,7.06,30,9.02,4.5,12.53,24,NULL,NULL,N
49541,2013,OG,OG,ERIC,ODIGHIZUWA,73.88,303,22.9,5.2,33.5,9.75,80.625,22,44,1.85,3.08,7.51,32,9.03,4.62,NULL,29,NULL,NULL,N
38247,2013,DE,OLB,BRANDON,MOSEBY-FELDER,72.63,241,21.7,4.82,32.875,9.625,78.75,11,29,1.64,2.74,7.06,30,10,4.68,12.18,19,NULL,NULL,N
71362,2013,FB,FB,JAVON,WHITE,72.75,238,22.3,4.57,33.625,9.75,79.75,18,25,1.7,2.77,7.19,36.5,10.05,4.32,12.09,23,NULL,NULL,N
30089,2013,ILB,FB,DONTAVIS,BANJO,71.5,248,22.6,4.79,30.75,9.75,73.5,15,21,1.7,2.78,7.19,33,9.11,4.36,11.83,27,NULL,NULL,N
51560,2013,OC,OC,BRANDON,STINSON,75.5,302,23.3,5.32,32.625,9.375,79.375,20,34,1.86,3.17,8.21,28,8.02,4.96,NULL,32,NULL,NULL,N
89785,2014,OLB,ILB,JORDAN,RUCH,72.5,251,23.6,4.74,31.375,9.75,74.875,10,33,1.76,2.81,7.25,29,9.09,4.49,12.14,20,NULL,NULL,N
97085,2013,OLB,DE,RONNIE,GARCIA,76,265,23.7,4.52,34,9.625,81.875,31,50,1.66,2.6,7.45,39,10.08,4.69,NULL,36,13.2,231.63,Y
79059,2014,RB,RB,TERRY,CHICHESTER,72.5,225,23.7,4.59,31.625,9.875,76.75,29,35,1.65,2.63,7.05,36,10.01,4.33,11.72,26,NULL,NULL,N
38359,2014,DC,DC,LEMOND,DRAGER,70.88,190,22.2,4.72,30.875,9.125,76.125,17,NULL,1.65,2.73,7.22,34,10.01,4.37,11.93,18,NULL,NULL,N
59856,2014,RB,RB,CORDY,CARTER,70.5,226,22,4.57,30.75,9,75.875,24,30,1.59,2.7,7.05,35.5,9.11,4.47,11.71,22,NULL,NULL,N
59237,2012,OG,OG,KYLE,DENHAM,74.63,340,24.1,5.64,32.875,10.625,80,19,35,1.9,3.08,8.22,23.5,8.02,5.15,NULL,30,NULL,NULL,N
73218,2014,DS,DS,KIRBY,OGLETREE,73.13,209,23.7,4.4,32,9.5,77.25,20,30,1.59,2.64,6.99,33.5,10.06,4.32,11.51,18,NULL,NULL,N
68018,2014,TE,TE,MARLIN,CARR,76,257,22.3,4.88,32.625,10.5,80.25,22,34,1.75,2.8,7.23,31.5,9.08,4.47,12.19,16,8.6,235.845,Y
79870,2012,DC,DC,JEREMY,WALKER,70.88,195,23.4,4.57,31,9.875,76,19,23,1.58,2.72,6.95,37.5,10.06,4.15,11.02,15,NULL,NULL,N
27399,2012,WR,WR,EDMUND,CHILDS,73,212,22.5,4.58,32.875,9.375,78.625,20,32,1.64,2.68,6.98,35.5,9.07,4.37,NULL,15,NULL,NULL,N
13886,2015,DS,DS,SKYLER,JOHNSON,73.88,204,23,4.84,29.75,9.25,72,20,50,1.66,2.83,7.27,32,9.03,4.51,12.7,NULL,NULL,NULL,N
69100,2014,DC,DC,JAMES,GIBSON,70.13,183,22.3,4.34,30.75,9.125,72.75,12,25,1.56,2.57,6.5,35,10.06,4.01,10.87,17,NULL,NULL,N
51541,2012,TE,TE,ROWDY,DUDLEY,74.25,239,24.3,4.75,30.875,10.125,75,14,30,1.65,2.79,6.75,28,9.02,4.41,11.68,18,NULL,NULL,N
64941,2013,WR,WR,BRANDON,RYAN,74.75,203,22.8,4.72,33,9.875,79.875,24,42,1.67,2.78,7.02,33,9.11,4.61,11.31,7,NULL,NULL,N
20709,2014,OLB,OLB,JEREMIAH,THOMAS,73.38,255,22.8,4.63,32,9.5,76.875,13,20,1.68,2.71,7.47,29.5,9.01,4.47,12.19,34,NULL,NULL,N
88187,2012,DS,DS,JEREMY,MASSARO,70.88,199,22.4,NULL,30.25,8.5,74.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
62428,2015,FB,FB,CAMERON,HAZEL,71.38,238,NULL,4.95,NULL,NULL,NULL,17,30,1.75,2.81,7.13,30,8.09,4.45,12.08,20,NULL,NULL,N
31433,2014,TE,TE,ANTONIO,MILLER,75.88,242,21.5,4.6,32.75,10.25,78.25,24,32,1.63,2.6,NULL,39,10.08,NULL,NULL,15,9.9,218.739,Y
49961,2015,ILB,ILB,CURTIS,PERSA,74.38,247,23.7,4.81,31.875,8.75,77.25,21,28,1.71,2.71,7.56,32,9.07,4.59,11.69,17,NULL,NULL,N
63921,2015,WR,WR,QUINCY,WILSON,67,174,27.3,4.88,27.5,9,68.875,NULL,NULL,1.67,2.82,7.07,31.5,9.01,4.34,11.68,10,NULL,NULL,N
21891,2012,TE,TE,SIMMIE,FELICIANO,76.25,249,23.9,4.76,31.75,9.375,76,28,NULL,1.66,2.77,7.23,36,9.11,4.28,12,22,NULL,NULL,N
32809,2013,DC,DC,CHANDLER,PLEASANT,73.25,175,24.3,4.47,32.875,8.75,77,14,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
39975,2013,OLB,ILB,THADDEUS,FARRELL,72.75,231,22.6,4.6,32,9.375,77.75,22,33,1.57,2.64,7.2,38,10.07,4.32,11.4,24,NULL,NULL,N
74049,2012,OLB,OLB,TRAVIS,VENSON,71,211,23.3,4.58,31.75,9.25,75.125,NULL,NULL,1.59,2.72,7.07,29.5,8.05,4.27,11.83,17,NULL,NULL,N
99250,2013,RB,RB,LAITH,RICE,70.75,206,23.4,4.68,32.625,9.375,77.125,19,44,1.53,2.75,6.81,35,10.01,4.38,11.48,22,NULL,NULL,N
46249,2015,DC,DC,ZANE,EDWARDS,69.75,185,22.2,4.58,31.125,9.25,74.75,21,34,1.62,2.67,6.91,36.5,10.1,4.29,11.52,14,NULL,NULL,N
71799,2014,PK,PK,HAYWORTH,BELL,73,217,22.5,NULL,30.75,9.75,74.75,28,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
44980,2012,OT,OG,STEPHFON,TIPTON,76.88,305,25.9,5.16,33.25,9.625,80.25,28,39,1.92,3.07,7.55,29,8.11,4.62,NULL,25,23.5,230.617,Y
68903,2012,TE,TE,GERALD,YOUMAN,75.63,250,23.7,5,30.75,9.125,74.25,27,35,1.75,2.97,7.2,28,9.02,4.39,12.05,13,NULL,NULL,N
44505,2012,OLB,ST,ZACHARY,JOHNSON,74.25,239,22.8,4.67,32.75,9.75,80.625,17,29,1.64,2.7,7.44,34,9.08,4.49,11.94,NULL,NULL,NULL,N
64803,2012,DC,DC,LAADRIAN,MATTHEWS,70.5,185,21.6,4.49,30,8.5,71.75,21,30,1.57,2.62,7.39,36,10.09,4.35,11.81,14,NULL,NULL,N
87778,2012,DC,DC,BRYAN,JENKINS,70.25,192,22.5,4.5,30.75,8.625,73.25,20,26,1.65,2.66,6.87,NULL,NULL,4.26,11.58,14,11.8,167.821,Y
78817,2014,DC,DC,JORDAN,CLARK,68.5,188,22.4,4.55,31.5,9,72.625,15,24,NULL,NULL,6.69,34.5,9.07,4.29,NULL,17,NULL,NULL,N
97124,2015,OG,OC,KAI,BOWERS,74.75,281,23.1,NULL,31,9,76.625,26,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
19070,2015,WR,WR,CHARLES,KALIL,73.13,187,22.8,NULL,31.625,9.375,74.5,15,49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,6.1,175.437,Y
68826,2012,TE,TE,TYLER,DAWKINS,75.25,253,22.4,NULL,32.875,10.25,78.25,24,25,NULL,NULL,NULL,33.5,9.02,4.54,NULL,21,NULL,NULL,N
30200,2012,PT,PT,ROBERT,VAVA'U,74.13,267,24.3,NULL,32,9.875,77.375,24,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
43646,2013,DC,DC,IOANE,SUA,69.25,195,23.6,4.78,30.875,9.75,73.625,16,32,1.63,2.8,7.06,35,9.11,4.43,11.63,13,NULL,NULL,N
19885,2015,RB,RB,PHILLIP,DURHAM,71.38,206,22.1,4.46,32,8.625,75.375,13,27,1.56,2.57,NULL,NULL,NULL,NULL,NULL,22,11.9,181.411,Y
85780,2015,DE,OLB,DEXTER,SMITH,76.13,235,23.3,NULL,32,10,77.75,20,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
52596,2015,WR,WR,LEONARDO,COOPER,66,167,22.5,4.33,29.5,8.875,71.25,10,18,1.49,2.5,6.89,36,10,4.25,11.22,13,NULL,NULL,N
25418,2013,OLB,ILB,MIKE,BURNETT,73.25,250,21.8,4.71,32.875,10.25,77.75,23,50,1.64,2.69,7.06,33,9.05,4.35,11.58,20,13.8,215.53,Y
56976,2015,OT,OT,GREGGORY,DUNNING,77.88,313,23.2,5.28,33.5,10,80.625,27,35,1.88,3.04,7.84,32,8.05,4.77,NULL,17,28.1,224.74,Y
77905,2014,RB,RB,JUSTIN,SHIRK,70.38,225,22.5,4.51,30.875,9,75.25,16,26,1.59,2.62,7.03,40,11,4.23,11.9,24,NULL,NULL,N
32135,2013,DE,OLB,MATT,GODA,73.38,249,22.5,4.59,32.125,9.75,77.625,29,42,1.65,2.69,7.28,34.5,10.04,4.4,11.77,24,NULL,NULL,N
28643,2013,RB,FB,GEROD,GUTHRIE,71.88,238,23.1,4.99,32,9.75,77.5,26,30,1.75,2.9,7.15,28.5,9.05,4.58,12.31,10,NULL,NULL,N
75261,2014,DC,DC,THOMAS,CHARLES,71,196,23.1,4.57,31.625,9.5,75.125,20,40,1.65,2.66,7.18,31,9.09,4.27,11.6,15,NULL,NULL,N
94955,2013,OT,OT,JASON,ESCOBAR,78.88,316,23,5.2,34.25,9.75,81.625,43,50,1.82,3.08,7.81,28.5,9,4.7,NULL,24,24.5,236.837,Y
29369,2015,DS,DS,DAN,BIGELOW,71.38,195,22.8,4.61,29.75,9,73.25,17,34,1.62,2.66,7.01,33,9.04,4.26,11.77,19,15.3,165.786,Y
92326,2013,OG,OG,ROBERT,GROFF,75.5,306,NULL,5.48,31.375,9.5,77.75,NULL,NULL,1.87,3.14,8.08,23.5,8.05,4.96,NULL,12,NULL,NULL,N
94469,2013,RB,RB,BRANDON,TAYLOR,69.88,211,21.7,4.5,30.5,9.125,72.5,16,25,1.63,2.58,7.08,32,9.05,4.44,11.76,25,NULL,NULL,N
67051,2012,RB,RB,KEMONTE,DURHAM,68.88,193,23,4.66,29.5,9.25,72,17,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
28141,2014,DE,DE,PAUL,SHEMBO,75.25,264,23.2,NULL,32.75,8.875,78.25,25,38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
71397,2012,OT,OT,HRONISS,FUGGER,78.5,287,23.4,5.2,34,10.625,82.25,30,43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
50812,2012,OLB,OLB,DEREK,LARSEN,72.38,229,22.2,4.83,31.5,9.125,73.75,23,40,1.68,2.73,7.15,33.2,9.03,4.36,12.05,12,NULL,NULL,N
93983,2013,OLB,ILB,ROND'TRIQUE,ROUSE,73.75,241,22.5,4.84,31.25,9.75,76.875,29,50,1.69,2.77,7.16,34,9.05,4.3,NULL,20,15.7,203.396,Y
22371,2014,ILB,ILB,CHRISTOPHER,DORSEY,70.5,255,23.8,4.9,30.875,9,74.375,9,34,1.77,2.83,7.25,30,9,4.47,11.64,11,NULL,NULL,N
73151,2012,OT,OT,AUSTIN,JOHNSON,77.38,294,23.1,5.49,33.125,9.875,81.25,27,50,1.9,3.08,7.35,25,8.06,4.88,NULL,NULL,NULL,NULL,N
63707,2014,WR,WR,KENDRICK,GREEN,73.25,204,23.3,4.6,31.875,9.625,77.625,21,33,1.64,2.68,7.4,37,9.08,4.6,NULL,16,NULL,NULL,N
25475,2014,DE,OLB,ANTHONY,MCCRAY,74.63,247,23.3,4.71,33.375,9.75,80.5,21,33,1.65,2.69,7.31,34,9.09,4.63,12.57,21,12.1,217.562,Y
92202,2012,OT,OT,DARIUS,ANDERSON,78.88,309,22.9,5.22,35,9.375,79.875,18,22,1.88,3,7.43,29,8.06,4.65,NULL,21,NULL,NULL,N
69148,2014,OG,OG,OLASUPO,BRADSHAW,75.13,303,23.7,5.3,33.5,10.125,80.375,30,35,1.82,3.03,7.87,29.5,8.04,4.7,NULL,23,NULL,NULL,N
27845,2015,DE,DE,MATTHEW,VIGIL,73.75,281,23.7,5.19,32.75,9.875,77.5,21,44,1.83,3.01,7.96,28,8.11,4.55,NULL,28,NULL,NULL,N
30060,2012,OT,OT,SEAN,MITCHUM,77.5,333,22.9,5.26,35.875,10.5,86.25,25,34,1.86,3.01,7.91,26.5,8.08,4.87,NULL,32,20.7,263.283,Y
58983,2015,ILB,ILB,MATTHEW,ADAMS,74,236,24.1,4.67,32.5,10,77.5,20,26,1.6,2.71,7.11,32,9.05,4.41,12.24,26,NULL,NULL,N
48497,2013,RB,RB,MATT,FOLK,65.13,169,23.8,4.48,27.875,8.75,67.5,14,16,1.6,2.68,6.81,34.5,7.1,4.24,11.53,18,NULL,NULL,N
92541,2015,DE,OLB,RODNEY,DAVENPORT,75,261,23.4,5,30.25,9.75,78.375,26,42,1.68,2.81,7.27,30.5,9.02,4.37,NULL,26,NULL,NULL,N
33208,2012,RB,FB,STEPHON,WALLS,71.63,212,23.9,4.62,30.625,9.125,74.5,18,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
34211,2014,RB,RB,BENJAMIN,LAW,70.38,193,22.2,4.49,30.5,9.375,74.25,36,48,1.59,2.57,7.19,38.5,10.07,4.36,11.29,19,NULL,NULL,N
92907,2012,WR,WR,NICHOLAS,MANSON,75.5,220,22.9,4.54,34.25,9.875,81.125,10,13,1.61,2.61,7.1,34,9.11,4.23,NULL,15,8.7,201.132,Y
88207,2014,OLB,ILB,PHILLIP,TANNEY,73.13,237,21.7,4.37,33.125,10,79,20,50,1.56,2.58,6.91,42,10.1,4.21,NULL,25,10.9,210.642,Y
22308,2013,RB,RB,KELECHI,EBBELE,69.13,214,21.9,4.76,30.125,8.625,73.375,20,25,1.65,2.72,7.13,30,9.02,4.5,12.06,17,11.3,189.111,Y
25482,2013,OT,OT,JONATHAN,MASCH,77.38,286,23.5,5.07,32.125,9.75,79.5,26,41,1.88,3.04,7.93,25.5,9,4.89,NULL,25,NULL,NULL,N
10920,2014,DT,DT,SHAQUELLE,JOHNSON,73.5,334,23.4,5.21,33.375,10.125,80.5,18,21,1.89,3.03,7.81,28,7.08,4.75,NULL,25,26.9,244.675,Y
81368,2014,DC,DC,KADEEM,HENDERSON,70.75,183,22.8,NULL,31.375,9.75,75.125,22,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,10.3,168.304,Y
88996,2012,OT,OT,NNAMDI,TAUMOEPEAU,77.75,330,23.3,5.28,34,9.5,83.75,14,33,1.88,2.98,7.63,26,9,4.76,NULL,22,NULL,NULL,N
98362,2013,DE,OLB,ROBERT,MCMILLIAN,76.13,252,23.2,4.72,33.125,10.75,80,25,30,1.69,2.81,7.13,33,9,4.45,NULL,24,NULL,NULL,N
29048,2015,OT,OT,KAWANN,THOMAS,77.88,298,23.4,NULL,33,9.25,77.25,31,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
25085,2012,OG,OG,BETIM,LAVEY,74.25,290,23.4,NULL,31.875,9.25,76.25,28,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
32648,2013,OT,OT,CHARLES,HARRELL,78.38,321,22.6,5.77,36.5,10,86.625,25,50,1.91,3.28,8.58,24,6.11,5.03,NULL,18,NULL,NULL,N
63179,2015,DC,DC,KENDALL,BELL,69,183,23.5,4.51,30,8.875,72.25,17,21,1.66,2.64,7.53,29,9.03,4.38,11.9,17,NULL,NULL,N
71151,2015,WR,WR,LOGAN,MAYO,73,182,23.3,4.64,30.125,9.125,75.75,11,26,1.59,2.7,6.72,36,10.03,4.28,11.39,NULL,NULL,NULL,N
37936,2014,OT,OT,NOSAKHARE,ALSTON,77.5,303,23.1,5.24,34.25,9.75,81.75,NULL,NULL,1.88,3.01,7.47,33.5,8.06,4.81,NULL,26,NULL,NULL,N
19019,2012,WR,WR,BRISON,MARVE,73.63,187,23.9,4.67,32.25,9.5,75.75,14,23,1.55,2.68,7.43,32.5,10,4.38,12.27,4,NULL,NULL,N
10452,2013,OG,OG,CHANDLER,WRIGHT,73.13,299,23.4,5.01,31.25,8.5,75.375,13,41,1.83,2.86,7.59,27.5,8.06,4.63,NULL,32,NULL,NULL,N
89052,2015,OT,OT,ALVIN,JANIS,75.75,338,23.4,5.29,35.125,9.625,82.75,18,25,1.81,3.07,8.1,27,9.1,4.91,NULL,19,NULL,NULL,N
91274,2013,WR,WR,JA'WUAN,VAUGHAN,72,203,23.2,4.56,33.625,9.125,78.5,16,33,1.6,2.65,7.01,31.5,9.05,4.33,11.4,NULL,NULL,NULL,N
87729,2014,OT,OC,MATTHEW,WHITE,77.13,320,NULL,5.69,32.75,9.625,77.25,22,44,1.97,3.32,8.33,19.5,7.05,5,NULL,18,NULL,NULL,N
93084,2012,OLB,OLB,RICHARD,GRIFFIN,73.63,238,22.3,4.81,31.5,9.625,77.5,12,18,1.72,2.83,7.36,NULL,NULL,4.55,12.45,16,NULL,NULL,N
42892,2014,OC,OC,MILES,CAVE,74.13,302,24,5.34,33.125,10.625,80.875,28,49,1.8,2.98,NULL,32,8.1,NULL,NULL,24,18.8,245.123,Y
86353,2013,QB,QB,DAVID,SINKOVEC,75.63,240,24.2,4.99,32.5,9.5,75.375,25,37,1.75,2.93,7.46,30,9,4.81,NULL,15,NULL,NULL,N
42784,2013,DS,DS,MITCHELL,FORT,72.38,209,23.5,4.55,30.875,9.25,75.125,19,36,1.68,2.66,7.13,33.5,9.07,4.72,11.52,23,NULL,NULL,N
99325,2014,OLB,ILB,NIHJA,RESBY,72.25,233,22.1,4.62,31.75,9.625,77,18,50,1.71,2.8,7.37,36,10.01,4.61,11.88,24,NULL,NULL,N
84970,2012,DT,DT,BRADLEY,LEE,73.88,296,22.9,5.06,32,10.125,75.875,21,41,1.75,2.89,7.69,27.5,8.08,4.88,NULL,26,NULL,NULL,N
57791,2013,DS,DS,JAMISON,STARLING,69.88,205,23.3,NULL,31,9.75,75,8,20,NULL,NULL,NULL,34.5,9.1,4.59,NULL,13,NULL,NULL,N
83367,2014,FB,FB,CARMEN,WILLIAMS,72.88,254,21.7,4.74,30.25,10,74.125,NULL,NULL,1.72,2.77,7.33,32,9.01,4.38,12.15,27,NULL,NULL,N
64488,2015,RB,RB,TAYLOR,WILLIAMS,65.88,196,23.2,4.51,28,8.875,66.875,22,50,1.62,2.64,7.02,29.5,8.11,4.28,11.64,20,NULL,NULL,N
59597,2015,DE,OLB,STEVEN,BAUMAN,75.63,259,22.6,4.78,33,9.875,80,23,38,1.67,2.78,7.47,32,9.04,4.58,12.72,23,10,233.494,Y
78430,2013,DT,DT,CAMERRON,RUTLEY,74,374,24.9,5.56,32.75,9.125,79.5,13,49,1.86,3.25,8.18,24.5,NULL,5.04,NULL,27,NULL,NULL,N
65453,2013,PK,PK,JORDAN,VIA,71.63,179,22.9,NULL,29.875,8.75,72.5,20,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
15317,2013,TE,FB,ANTHONY,STEWART,75.25,258,21.9,4.94,33.25,10.25,80.625,29,43,1.76,2.87,7.15,30.5,9.04,4.35,11.96,21,14.7,218.387,Y
34531,2015,WR,WR,JEREMY,DANTIN,74.88,220,22.6,4.63,32.375,9.5,79.75,24,30,1.59,2.66,7.25,35.5,9.07,4.12,11.6,16,14.5,188.186,Y
95795,2012,DS,DS,CHRIS,KOUANDJIO,74.63,218,22.7,4.68,31.75,8.75,76.625,30,31,1.59,2.65,6.69,31.5,9.11,4.08,11.47,17,NULL,NULL,N
67155,2015,DC,DC,STEPHEN-MICHAEL,MILLS,69.88,190,21.8,4.63,32.375,8.875,76.25,14,43,1.6,2.7,7.06,31,9.09,4.29,11.88,11,NULL,NULL,N
99753,2014,RB,RB,JORDAN,LERIBEUS,71.25,222,22.1,4.44,30.625,9.125,73.875,13,17,1.59,2.53,7.37,35.5,10.01,4.25,11.76,16,8.9,202.571,Y
51227,2012,PK,PK,WILLIAM,ROBINSON,71.75,189,23.4,NULL,29.375,8.625,72,25,30,NULL,NULL,NULL,NULL,NULL,NULL,11.52,NULL,NULL,NULL,N
49214,2014,RB,RB,QUANDRE,PERICAK,68.75,184,21.7,4.69,30.875,9.25,72.75,16,24,1.64,2.7,7.28,30,9.05,4.6,12.03,10,NULL,NULL,N
45719,2012,RB,RB,ADAM,NIX,68.5,199,21.9,4.56,29.875,9.25,68.5,12,42,1.62,2.66,7.1,35,9.09,4.25,11.55,23,NULL,NULL,N
17226,2012,OLB,OLB,GEOFF,STAPLETON,72.75,216,22.4,NULL,31.625,10.375,76.75,15,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
80891,2014,RB,RB,DARIUS,HUFF,69.75,178,23.5,4.55,31,9.125,74.25,18,34,1.56,2.65,7.36,37,9.1,4.54,11.99,15,NULL,NULL,N
36492,2014,RB,RB,B J,JERNIGAN,72.25,209,22,4.43,31.5,9.625,77,19,25,1.58,2.53,7.01,34.5,10.05,4.26,11.72,15,6.4,195.055,Y
28916,2014,DE,DE,JUSTIN,DOWD,72.63,258,22.7,4.83,33.25,10,80.75,16,31,1.71,2.87,7.34,34,9.06,4.46,NULL,20,NULL,NULL,N
87629,2012,TE,TE,KEVIN,GOTTLIEB,77.63,258,22.5,NULL,33.5,9.25,81.25,9,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.3,222.191,Y
54023,2015,WR,WR,STORM,BRYAN,75.5,204,23.2,4.44,33.5,9.875,78.375,24,50,1.52,2.59,6.53,39.5,10.07,4.1,11.05,NULL,NULL,NULL,N
12585,2014,RB,RB,VANDRELL,DAVIS,68,213,23.1,4.7,31,9.75,73.125,13,33,1.69,2.79,7.22,31,9.01,4.55,12.4,17,NULL,NULL,N
59981,2013,RB,RB,DEMARCO,COPELAND,68,194,22.9,4.5,28.5,9.25,71.5,14,35,1.56,2.68,6.85,37.5,9.11,4.16,11.22,27,NULL,NULL,N
25222,2013,QB,QB,THEODORE,BONNER,74.25,225,23.4,4.83,31.875,9,75.875,27,38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
61559,2014,QB,QB,KENNY,MARRONGELLI,74.38,214,23.1,4.66,33.25,9.25,75.75,23,27,1.63,2.65,NULL,34.5,9.02,4.2,NULL,NULL,13.1,186.181,Y
42788,2015,OT,OG,JAMARKUS,BROADWAY,77.5,301,22.9,5.5,32.25,10,81,25,40,1.88,3.1,7.93,29,8.1,4.9,NULL,24,NULL,NULL,N
58364,2013,QB,QB,CEDRIC,NWACHUKWU,75.5,217,23.1,5.02,31.5,11,74.875,26,29,1.74,2.87,7.3,33,9.07,4.65,NULL,16,NULL,NULL,N
80135,2015,WR,WR,DELANO,KOSTER,70.25,179,23.6,4.52,32,10,77.125,10,30,1.64,2.63,7.07,34,10.04,4.23,11.34,12,NULL,NULL,N
80631,2013,QB,QB,NICK,MILLER,75.88,221,23.5,5.1,31.25,9.375,75.25,24,28,1.82,3.02,7.66,25.5,8.05,4.65,NULL,NULL,NULL,NULL,N
20849,2015,QB,QB,MICHAEL,WETTSTEIN,76.13,232,23.2,NULL,33,9.75,77,28,37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
75533,2013,WR,WR,ALEXANDER,LEHMAN,71,187,23,4.4,30.375,8.25,71.25,13,40,1.54,2.6,6.84,38,10.03,4.25,11.38,16,NULL,NULL,N
29609,2014,OC,OC,NOAH,LITTLE,75.38,304,22.1,5.42,33.25,9.25,77.5,11,22,1.82,3.08,7.61,28,8,4.9,NULL,26,NULL,NULL,N
29582,2012,RB,RB,WALKER,MACI,68.75,212,21.6,4.73,29.75,9,69.875,19,34,1.68,2.79,7.07,34.5,9.1,4.25,NULL,23,NULL,NULL,N
76599,2014,DC,DC,CORNELIUS,FOXX,70.5,182,23.2,4.62,32.875,9,75.75,20,29,1.51,2.59,6.98,33.5,9.04,4.26,11.47,18,NULL,NULL,N
92262,2014,OLB,ILB,DARREN,WINN,74.5,226,22.8,4.61,32.5,10.25,79.5,13,35,1.61,2.71,6.75,40,10.03,4.22,11.24,14,NULL,NULL,N
65543,2013,DC,DS,JAMES,DONALD,73.25,203,22.9,4.6,32.75,9.125,78,12,30,1.73,2.8,7.3,32.5,10.02,4.53,12.27,12,NULL,NULL,N
44833,2012,DC,DC,KOREY,GRANT,70.25,204,22.7,4.53,30,9.5,73.125,12,31,1.62,2.62,NULL,37,10.01,NULL,NULL,NULL,12.1,179.21,Y
31527,2012,ILB,ILB,DAVID,LOCKTON,74.25,238,22.1,4.76,33,9.5,78.125,14,25,1.74,2.8,6.94,32,9.04,4.35,11.83,NULL,NULL,NULL,N
67008,2012,DE,DE,NEIKO,WALFORD,77.13,274,23.7,4.8,33.5,10.25,80.875,28,43,1.66,2.78,7.15,33,9.08,4.25,NULL,14,16.4,229.188,Y
74120,2012,WR,WR,CLIVE,THOMPSON,69.63,189,NULL,4.92,31.375,9.125,73.625,NULL,NULL,1.62,2.86,7.43,29,8.06,4.72,11.99,NULL,NULL,NULL,N
26311,2015,QB,QB,JAVESS,TEGGART,74.75,217,23.4,4.97,31.875,9.625,75.875,28,49,1.62,2.81,7.48,32,9.08,4.56,12.23,10,NULL,NULL,N
47372,2012,QB,QB,MARIO,WILLIAMS,74.75,218,23.2,4.82,30.5,8.875,73.5,23,32,1.72,2.84,7.57,28,9,4.7,NULL,NULL,NULL,NULL,N
54795,2014,RB,RB,JACOB,NATIONS,67.25,202,23.2,4.55,30.125,9,71.125,12,20,1.64,2.62,7.09,30.5,9.05,4.39,12.07,15,NULL,NULL,N
41879,2014,DE,OLB,GARY,TAYLOR,75.5,253,26.2,4.9,32.25,10.5,78.875,10,21,1.68,2.83,7.15,30.5,8.1,4.33,NULL,24,NULL,NULL,N
74437,2012,DS,DS,DANIEL,MARRY,72.13,204,22.9,4.58,30,8.5,72.375,23,30,1.6,2.7,7.06,35.5,9.09,4.16,11.94,14,NULL,NULL,N
91726,2013,OLB,ILB,JORY,HENRY,73.38,243,23.6,4.69,32,9.625,75.875,31,42,1.69,2.73,7.2,38,10.04,4.45,11.89,25,NULL,NULL,N
92808,2013,DC,DC,DAVID,OWENS,72.25,176,NULL,4.59,31.375,9.125,77,13,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
69620,2015,OG,OG,GARLAND,BROOKS,76,310,23.9,5.3,33.375,10.125,79.125,29,43,1.88,2.97,7.63,29.5,8.02,4.76,NULL,46,NULL,NULL,N
